,price,brick,metro,kitsp,dist,walk,livesp,floor,code,totsp,owners,parking,lastownage,rating,murder,class
551,107,panel,Serpuhovsko-timiryazevskaya,8,12.5,27,39,8,north,65,2,underground,65,1,0,Usual
552,180,brick,Kalininskaya,8,12,22,53,2,east,83,1,closed,67,2,0,Usual
553,110,panel,Lublinskaya,10,13,23,45,6,southeast,76,1,underground,54,1,0,Usual
554,157,panel,Serpuhovsko-timiryazevskaya,10,12.5,22,53,4,north,75,1,underground,36,2,0,Usual
555,210,block,Serpuhovsko-timiryazevskaya,14,17,11,55,1,north,105,3,opened,25,2,0,Usual
556,95,panel,Serpuhovsko-timiryazevskaya,6,12.5,24,45,5,north,64,2,underground,70,1,0,Usual
557,371,panel,Tagansko-Krasnopresenskaya,15,7,13,59,6,northwest,120,1,opened,48,3,0,Business
558,145,brick,Tagansko-Krasnopresenskaya,7,9,21,45,0,northwest,73,3,underground,52,2,0,Usual
559,85,block,Tagansko-Krasnopresenskaya,5,7,14,43,8,northwest,58,1,opened,67,1,0,Usual
560,87,panel,Serpuhovsko-timiryazevskaya,6,6.5,28,40,0,north,58,1,underground,59,1,0,Usual
561,118,block,Lublinskaya,9,12.7,14,48,5,southeast,84,3,closed,24,2,0,Usual
562,86,block,Tagansko-Krasnopresenskaya,8,11.5,29,38,9,southeast,58,1,opened,72,1,0,Usual
563,157,block,Tagansko-Krasnopresenskaya,9,7,6,48,5,,80,2,closed,29,2,0,Usual
564,190,monolit,Kalugsko-Rigskaya,9,3,23,54,7,north,73,1,closed,55,2,0,Usual
565,85,brick,Arbato-Pokrovskaya,5,7.5,20,,8,east,65,1,closed,36,1,0,Usual
566,140,brick,Arbato-Pokrovskaya,7,7.5,,51,9,east,80,1,opened,62,2,0,Usual
567,85,brick,Zamoskvoreckaya,6,14.5,24,42,7,northwest,55,1,closed,64,1,0,Usual
568,78,panel,Kalininskaya,6,12,12,37,9,east,,1,opened,79,1,1,Usual
569,185,brick,Arbato-Pokrovskaya,9,7.5,15,53,4,east,80,2,underground,68,2,0,Usual
570,162,monolit,Kalininskaya,12,3.5,29,52,6,east,75,1,opened,82,2,0,Usual
571,164,monolit,Tagansko-Krasnopresenskaya,13,10,17,52,7,southeast,90,1,closed,39,2,0,Usual
572,210,brick,Kalugsko-Rigskaya,10,3,23,48,3,north,81,3,underground,25,2,0,Usual
573,99,panel,Zamoskvoreckaya,8,10.5,16,38,0,northwest,63,3,closed,42,1,0,Usual
574,125,,Zamoskvoreckaya,,10.5,1,52,8,northwest,75,3,underground,36,2,0,Usual
575,85,block,Lublinskaya,6,12,25,43,7,,60,3,closed,63,1,0,Usual
576,225,brick,Tagansko-Krasnopresenskaya,13,9,22,48,2,northwest,92,1,underground,58,2,0,Usual
577,85,panel,Tagansko-Krasnopresenskaya,6,13.5,24,45,9,southeast,61,3,closed,31,1,0,Usual
578,112,panel,Serpuhovsko-timiryazevskaya,10,17,11,45,2,north,77,2,opened,45,2,0,Usual
579,135,block,Kalugsko-Rigskaya,9,13.5,9,53,2,north,83,1,opened,71,2,0,Usual
580,235,brick,Kalugsko-Rigskaya,15,8,15,59,1,north,101,2,closed,71,2,0,Usual
581,147,panel,Arbato-Pokrovskaya,10,12,21,46,0,east,76,2,closed,63,2,0,Usual
582,93,monolit,Kalugsko-Rigskaya,6,8,26,39,0,north,55,1,closed,63,1,0,Usual
583,105,panel,Lublinskaya,10,13,12,46,0,southeast,75,2,underground,63,1,0,Usual
584,105,panel,Tagansko-Krasnopresenskaya,6,17,,43,8,northwest,69,3,closed,55,1,0,Usual
585,185,block,Tagansko-Krasnopresenskaya,12,5,26,57,0,northwest,95,1,underground,69,2,0,Usual
586,110,brick,Tagansko-Krasnopresenskaya,9,11.5,24,52,0,southeast,75,3,closed,72,1,0,Usual
587,215,monolit,Kalugsko-Rigskaya,12,3,24,58,7,north,86,3,underground,59,2,0,Usual
588,175,brick,Zamoskvoreckaya,9,14.5,15,47,0,northwest,79,1,underground,51,2,0,Usual
589,99,panel,Serpuhovsko-timiryazevskaya,8,17,21,,5,north,62,3,closed,36,1,0,Usual
590,144,panel,Kalugsko-Rigskaya,13,15.5,18,48,7,north,80,3,closed,66,2,0,Usual
591,98,monolit,Zamoskvoreckaya,11,12.5,1,46,0,,74,3,opened,33,2,0,Usual
592,135,panel,Tagansko-Krasnopresenskaya,8,10,15,46,6,southeast,72,3,closed,62,2,0,Usual
593,140,brick,Kalininskaya,9,10.5,18,46,7,east,78,1,closed,58,2,0,Usual
594,205,monolit,Zamoskvoreckaya,9,9,17,59,0,northwest,88,1,closed,43,2,0,Usual
595,145,panel,Kalugsko-Rigskaya,10,15.5,20,53,4,north,84,1,underground,55,2,0,Usual
596,150,panel,Tagansko-Krasnopresenskaya,9,11.5,22,53,9,southeast,86,3,underground,45,2,0,Usual
597,110,panel,Zamoskvoreckaya,8,14.5,2,38,3,northwest,59,3,underground,28,1,0,Usual
598,285,panel,Kalugsko-Rigskaya,7,,20,57,5,north,90,1,closed,60,2,0,Usual
599,98,monolit,Kalininskaya,5,3.5,26,36,0,east,54,1,closed,62,1,0,Usual
600,135,block,Zamoskvoreckaya,13,12.5,7,45,3,northwest,80,2,underground,49,2,0,Usual
601,95,block,Kalininskaya,6,10.5,26,38,0,east,54,3,closed,26,1,0,Usual
602,150,panel,Zamoskvoreckaya,13,14.5,8,48,9,northwest,,2,opened,68,1,0,Usual
603,105,block,Lublinskaya,10,12,17,43,4,southeast,72,3,underground,24,1,0,Usual
604,105,block,Kalininskaya,8,12,3,39,0,east,65,3,opened,31,1,0,Usual
605,105,brick,Kalininskaya,5,3.5,22,39,0,east,53,2,underground,67,1,0,Usual
606,125,block,Zamoskvoreckaya,8,12.5,25,46,8,northwest,67,2,underground,50,1,0,Usual
607,95,panel,Serpuhovsko-timiryazevskaya,7,14.5,19,45,4,north,65,2,opened,55,1,0,Usual
608,115,monolit,Tagansko-Krasnopresenskaya,7,5,27,51,0,northwest,77,1,closed,66,1,0,Usual
609,110,panel,Tagansko-Krasnopresenskaya,11,7,27,45,4,northwest,65,3,opened,38,1,0,Usual
610,143,brick,Zamoskvoreckaya,9,10.5,11,57,1,northwest,93,2,opened,53,2,0,Usual
611,165,block,Kalugsko-Rigskaya,10,8,26,44,3,north,77,1,closed,79,2,0,Usual
612,168,monolit,Serpuhovsko-timiryazevskaya,10,6.5,25,46,2,north,75,1,closed,60,2,0,Usual
613,96,block,Kalininskaya,6,12,9,38,4,east,60,3,opened,38,1,0,Usual
614,180,panel,Tagansko-Krasnopresenskaya,11,6,24,55,4,southeast,88,1,closed,62,2,0,Usual
615,105,block,Lublinskaya,10,13,25,45,0,southeast,74,1,closed,51,1,0,Usual
616,81,block,Lublinskaya,6,13,19,34,0,southeast,53,2,opened,29,1,0,Usual
617,87,block,Kalugsko-Rigskaya,7,13.5,3,37,7,north,58,2,underground,67,1,0,Usual
618,177,block,Zamoskvoreckaya,11,9,29,54,2,northwest,103,2,underground,34,2,0,Usual
619,119,block,Tagansko-Krasnopresenskaya,8,11.5,19,51,7,southeast,80,2,opened,56,2,0,Usual
620,120,block,Lublinskaya,8,13,18,48,7,southeast,81,2,opened,68,2,0,Usual
621,132,brick,Kalugsko-Rigskaya,8,8,25,63,4,north,88,1,underground,72,2,0,Usual
622,85,panel,Tagansko-Krasnopresenskaya,6,13.5,21,38,9,southeast,59,1,opened,66,1,0,Usual
623,140,panel,Serpuhovsko-timiryazevskaya,10,12.5,21,45,1,north,74,1,underground,59,2,0,Usual
624,90,panel,Tagansko-Krasnopresenskaya,6,13.5,6,43,0,southeast,60,1,underground,58,1,0,Usual
625,455,panel,Zamoskvoreckaya,18,7.5,21,92,0,northwest,192,1,opened,47,4,0,Business
626,194,panel,Zamoskvoreckaya,11,9,19,58,7,northwest,105,3,underground,36,2,0,Usual
627,,brick,Zamoskvoreckaya,,7.5,26,45,5,northwest,65,1,underground,61,1,1,Usual
628,100,panel,Kalugsko-Rigskaya,6,8,23,40,8,north,57,3,underground,24,1,0,Usual
629,140,brick,Kalugsko-Rigskaya,10,13.5,,51,2,north,80,1,closed,79,2,0,Usual
630,160,block,Lublinskaya,15,7,16,51,7,southeast,101,2,closed,75,2,0,Usual
631,130,block,Lublinskaya,9,12.7,29,48,4,southeast,83,1,closed,39,2,0,Usual
632,185,brick,Zamoskvoreckaya,6,9,19,44,0,northwest,66,1,underground,34,2,0,Usual
633,120,block,Lublinskaya,11,7,18,45,0,southeast,84,2,closed,75,2,0,Usual
634,360,monolit,Kalugsko-Rigskaya,14,3,18,80,1,north,103,1,underground,36,3,0,Business
635,99,panel,Kalugsko-Rigskaya,9,13.5,13,43,0,north,63,3,opened,41,1,0,Usual
636,120,panel,Kalugsko-Rigskaya,8,12,0,37,2,north,60,1,underground,52,1,0,Usual
637,118,panel,Zamoskvoreckaya,8,14.5,18,37,9,northwest,63,1,closed,33,1,0,Usual
638,,brick,Arbato-Pokrovskaya,9,7.5,11,57,9,east,96,2,opened,70,1,1,Usual
639,113,block,Lublinskaya,10,13,26,46,8,southeast,76,2,underground,54,1,0,Usual
640,,panel,Serpuhovsko-timiryazevskaya,9,12.5,19,41,6,north,,3,underground,54,1,1,Usual
641,134,panel,Tagansko-Krasnopresenskaya,8,5,16,47,6,,,3,opened,68,1,0,Usual
642,,block,Zamoskvoreckaya,9,10.5,0,53,0,northwest,86,1,opened,45,1,1,Usual
643,170,block,Tagansko-Krasnopresenskaya,10,13.5,2,57,0,southeast,100,1,underground,59,2,0,Usual
644,100,block,Lublinskaya,10,12.7,25,41,4,southeast,77,3,underground,39,1,0,Usual
645,90,panel,Tagansko-Krasnopresenskaya,6,13.5,19,45,0,,61,3,opened,39,1,0,Usual
646,108,panel,Lublinskaya,10,12,23,50,6,southeast,75,1,opened,65,1,0,Usual
647,105,panel,Lublinskaya,9,13,15,48,6,southeast,83,3,closed,45,1,0,Usual
648,88,block,Zamoskvoreckaya,6,14.5,28,34,6,northwest,51,3,closed,35,1,0,Usual
649,80,block,Tagansko-Krasnopresenskaya,6,13.5,25,44,6,southeast,60,3,underground,58,1,0,Usual
650,130,panel,Lublinskaya,13,12.7,0,48,8,southeast,75,1,opened,81,2,0,Usual
651,170,monolit,Kalugsko-Rigskaya,9,3,25,33,7,north,53,2,closed,29,1,0,Usual
652,220,panel,Arbato-Pokrovskaya,9,4.5,26,53,0,east,83,1,underground,80,2,0,Usual
653,104,brick,Zamoskvoreckaya,11,12.5,6,46,0,northwest,72,2,closed,51,2,0,Usual
654,105,,Kalugsko-Rigskaya,8,15.5,19,46,0,north,68,1,underground,77,1,0,Usual
655,165,panel,Arbato-Pokrovskaya,11,4.5,10,,0,east,,2,underground,31,1,0,Usual
656,130,brick,Tagansko-Krasnopresenskaya,9,7,22,53,7,northwest,77,3,underground,38,2,0,Usual
657,167,panel,Serpuhovsko-timiryazevskaya,10,14.5,23,43,6,north,74,1,closed,35,2,0,Usual
658,114,monolit,Kalininskaya,7,12,15,54,,east,75,2,underground,70,2,0,Usual
659,113,block,Kalugsko-Rigskaya,11,3,21,34,4,north,54,2,closed,41,1,0,Usual
660,145,block,Tagansko-Krasnopresenskaya,9,13.5,10,,4,southeast,76,3,closed,72,1,0,Usual
661,112,block,Kalugsko-Rigskaya,7,13.5,11,45,3,north,,3,underground,34,1,0,Usual
662,106,block,Kalininskaya,10,12,1,44,3,east,83,1,underground,40,2,0,Usual
663,105,panel,Kalininskaya,8,10.5,19,54,0,east,77,2,underground,76,1,0,Usual
664,107,block,Zamoskvoreckaya,8,10.5,6,46,6,northwest,,2,opened,30,1,0,Usual
665,130,monolit,Tagansko-Krasnopresenskaya,9,6,21,56,0,southeast,81,1,underground,75,2,0,Usual
666,94,panel,Serpuhovsko-timiryazevskaya,8,14.5,16,40,2,north,65,3,underground,40,1,0,Usual
667,105,panel,Lublinskaya,10,13,15,44,5,southeast,78,1,underground,52,1,0,Usual
668,240,panel,Tagansko-Krasnopresenskaya,23,10,16,55,9,southeast,105,2,underground,77,2,0,Usual
669,150,block,Tagansko-Krasnopresenskaya,11,10,,63,2,southeast,97,1,opened,57,2,0,Usual
670,,block,Tagansko-Krasnopresenskaya,7,13.5,23,42,9,southeast,63,3,closed,54,1,1,Usual
671,116,block,Tagansko-Krasnopresenskaya,10,6,8,45,,southeast,77,1,opened,43,2,0,Usual
672,105,panel,Tagansko-Krasnopresenskaya,7,13.5,25,44,8,southeast,66,2,opened,60,1,0,Usual
673,150,,Tagansko-Krasnopresenskaya,10,7,0,45,5,northwest,76,3,closed,59,2,0,Usual
674,95,panel,Arbato-Pokrovskaya,6,12,27,44,0,east,60,2,underground,51,1,0,Usual
675,82,monolit,Tagansko-Krasnopresenskaya,6,10,20,45,0,southeast,59,1,opened,81,1,0,Usual
676,210,brick,Lublinskaya,11,12.7,19,59,4,southeast,94,1,underground,63,2,0,Usual
677,150,monolit,Arbato-Pokrovskaya,8,12,28,,2,east,85,2,opened,54,1,0,Usual
678,179,panel,Kalugsko-Rigskaya,10,8,21,43,5,north,77,3,opened,24,2,0,Usual
679,75,brick,Serpuhovsko-timiryazevskaya,6,14.5,10,36,0,north,55,3,underground,25,1,1,Usual
680,185,panel,Tagansko-Krasnopresenskaya,12,13.5,6,65,1,southeast,108,1,underground,46,2,0,Usual
681,120,panel,Tagansko-Krasnopresenskaya,9,13.5,19,51,0,southeast,76,3,opened,37,2,0,Usual
682,100,panel,Tagansko-Krasnopresenskaya,10,13.5,9,51,8,southeast,79,1,opened,60,1,0,Usual
683,158,monolit,Tagansko-Krasnopresenskaya,14,9,27,49,0,,78,1,underground,66,2,0,Usual
684,155,panel,Tagansko-Krasnopresenskaya,10,9,11,43,,northwest,74,1,opened,42,2,0,Usual
685,139,panel,Tagansko-Krasnopresenskaya,8,9,15,46,7,northwest,68,2,underground,60,2,0,Usual
686,140,panel,Kalininskaya,10,12,24,45,2,east,78,1,opened,42,2,0,Usual
687,115,panel,Lublinskaya,9,13,18,54,0,southeast,76,1,underground,80,2,0,Usual
688,94,block,Lublinskaya,9,12,19,43,6,southeast,64,1,underground,72,1,0,Usual
689,180,monolit,Kalugsko-Rigskaya,10,3,23,45,7,north,72,3,opened,65,2,0,Usual
690,340,monolit,Tagansko-Krasnopresenskaya,18,7,5,70,1,northwest,125,3,opened,54,3,0,Usual
691,100,panel,Kalugsko-Rigskaya,9,13.5,0,44,3,north,78,1,opened,75,2,0,Usual
692,77,block,Lublinskaya,6,13,22,44,0,southeast,60,3,closed,37,1,1,Usual
693,102,panel,Serpuhovsko-timiryazevskaya,10,17,4,43,3,north,74,3,opened,43,1,0,Usual
694,135,monolit,Kalugsko-Rigskaya,13,3,19,32,3,north,68,3,opened,26,1,0,Usual
695,108,brick,Tagansko-Krasnopresenskaya,6,9,24,41,9,northwest,58,2,closed,50,1,0,Usual
696,134,panel,Lublinskaya,10,13,29,44,0,southeast,83,1,opened,75,2,0,Usual
697,103,block,Lublinskaya,10,13,4,45,2,southeast,76,2,closed,52,2,0,Usual
698,135,block,Zamoskvoreckaya,9,10.5,11,48,,northwest,82,2,opened,33,2,0,Usual
699,85,monolit,Arbato-Pokrovskaya,6,7.5,25,42,8,east,57,1,closed,61,1,0,Usual
700,78,panel,Lublinskaya,6,13,28,34,3,southeast,52,3,opened,68,1,1,Usual
701,113,brick,Lublinskaya,10,12,26,44,0,southeast,78,2,underground,62,1,0,Usual
702,140,panel,Tagansko-Krasnopresenskaya,10,5,,44,1,northwest,68,2,underground,30,2,0,Usual
703,125,panel,Kalugsko-Rigskaya,8,8,21,53,0,north,78,2,underground,31,2,0,Usual
704,86,block,Tagansko-Krasnopresenskaya,5,7,2,40,2,northwest,55,1,underground,82,1,0,Usual
705,130,panel,Lublinskaya,11,12.7,28,38,4,southeast,80,2,closed,77,2,0,Usual
706,117,panel,Serpuhovsko-timiryazevskaya,10,17,18,44,0,north,77,1,underground,33,2,0,Usual
707,135,panel,Lublinskaya,10,11,25,46,2,southeast,75,1,underground,75,2,0,Usual
708,120,panel,Lublinskaya,13,12,26,45,7,southeast,80,1,underground,50,1,0,Usual
709,116,panel,Lublinskaya,10,7,16,45,0,southeast,76,2,closed,55,1,0,Usual
710,131,block,Kalugsko-Rigskaya,10,13.5,,42,8,north,74,1,closed,78,2,0,Usual
711,230,panel,Zamoskvoreckaya,14,9,15,60,0,northwest,92,3,closed,37,2,0,Usual
712,76,panel,Lublinskaya,6,12,18,39,2,southeast,53,1,opened,44,1,1,Usual
713,108,block,Lublinskaya,,12.7,16,46,5,southeast,78,2,closed,43,1,0,Usual
714,140,brick,Arbato-Pokrovskaya,8,11,29,53,0,east,74,1,opened,61,2,0,Usual
715,110,panel,Arbato-Pokrovskaya,6,12,21,41,7,east,60,2,opened,70,1,0,Usual
716,90,block,Kalininskaya,6,12,5,43,0,east,60,1,underground,47,1,0,Usual
717,136,block,Serpuhovsko-timiryazevskaya,9,12.5,,48,2,north,78,2,underground,77,2,0,Usual
718,126,brick,Kalininskaya,9,3.5,28,56,7,east,84,2,opened,50,2,0,Usual
719,120,panel,Tagansko-Krasnopresenskaya,8,9,26,44,3,northwest,65,3,underground,30,1,0,Usual
720,93,panel,Lublinskaya,8,11,,40,2,southeast,63,2,closed,69,1,0,Usual
721,260,brick,Serpuhovsko-timiryazevskaya,15,12.5,24,56,8,north,110,3,closed,31,2,0,Usual
722,152,block,Lublinskaya,10,12.7,27,62,4,southeast,95,3,opened,36,2,0,Usual
723,185,block,Arbato-Pokrovskaya,13,12,14,45,9,east,80,1,underground,75,2,0,Usual
724,145,block,Tagansko-Krasnopresenskaya,10,7,10,46,,northwest,75,2,underground,60,2,0,Usual
725,77,block,Tagansko-Krasnopresenskaya,6,13.5,0,45,0,southeast,61,3,underground,44,1,1,Usual
726,106,block,Tagansko-Krasnopresenskaya,8,13.5,2,47,6,southeast,,1,closed,50,1,0,Usual
727,102,block,Kalininskaya,10,12,12,46,0,east,76,3,closed,57,1,0,Usual
728,128,block,Lublinskaya,9,,,54,4,southeast,78,2,underground,58,2,0,Usual
729,75,panel,Serpuhovsko-timiryazevskaya,6,17,1,36,8,north,51,2,underground,37,1,1,Usual
730,89,panel,Kalininskaya,6,10.5,21,44,7,east,60,2,underground,55,1,0,Usual
731,135,brick,Tagansko-Krasnopresenskaya,8,11.5,16,53,0,southeast,81,1,closed,38,2,0,Usual
732,90,panel,Arbato-Pokrovskaya,,7.5,12,37,8,east,55,1,closed,74,1,0,Usual
733,135,monolit,Tagansko-Krasnopresenskaya,9,5,29,44,9,northwest,76,1,closed,52,1,0,Usual
734,108,monolit,Zamoskvoreckaya,8,12.5,5,51,6,northwest,73,2,underground,30,2,0,Usual
735,114,block,Zamoskvoreckaya,13,14.5,2,,7,northwest,79,3,underground,28,1,0,Usual
736,95,panel,Serpuhovsko-timiryazevskaya,8,12.5,26,39,0,north,64,1,closed,36,1,0,Usual
737,230,panel,Lublinskaya,18,12.7,22,58,4,southeast,109,1,closed,66,2,0,Usual
738,128,monolit,Kalugsko-Rigskaya,8,3,21,53,0,north,72,3,opened,66,2,0,Usual
739,168,block,Kalugsko-Rigskaya,16,12,18,60,4,north,104,3,closed,32,2,0,Usual
740,,block,Arbato-Pokrovskaya,5,12,12,37,6,east,57,3,underground,37,1,1,Usual
741,170,monolit,Zamoskvoreckaya,8,9,3,50,5,northwest,,1,closed,50,1,0,Usual
742,87,panel,Arbato-Pokrovskaya,6,12,22,35,3,east,56,3,underground,39,1,0,Usual
743,190,brick,Arbato-Pokrovskaya,10,4.5,23,62,4,east,87,2,closed,60,2,0,Usual
744,154,panel,Serpuhovsko-timiryazevskaya,11,6.5,27,42,0,north,72,3,opened,32,2,0,Usual
745,129,panel,Zamoskvoreckaya,9,14.5,22,42,1,northwest,69,3,underground,52,2,0,Usual
746,80,block,Kalininskaya,7,12,10,44,6,east,61,1,opened,35,1,0,Usual
747,89,block,Kalugsko-Rigskaya,6,13.5,13,45,2,north,60,2,closed,54,1,0,Usual
748,112,block,Tagansko-Krasnopresenskaya,10,10,12,45,1,,77,3,underground,65,2,0,Usual
749,160,block,Lublinskaya,12,12.7,20,57,7,southeast,93,2,closed,46,2,0,Usual
750,118,panel,Lublinskaya,10,12.7,19,,3,southeast,83,1,closed,35,1,0,Usual
751,115,block,Lublinskaya,10,13,15,47,2,southeast,75,1,closed,57,2,0,Usual
752,165,panel,Zamoskvoreckaya,9,10.5,29,57,0,northwest,84,2,opened,42,2,0,Usual
753,90,brick,Kalugsko-Rigskaya,5,13.5,,40,7,north,57,3,opened,30,1,0,Usual
754,160,monolit,Tagansko-Krasnopresenskaya,8,9,16,54,1,northwest,82,2,opened,50,2,0,Usual
755,97,panel,Tagansko-Krasnopresenskaya,6,9,2,35,9,northwest,55,1,opened,46,1,0,Usual
756,165,brick,Serpuhovsko-timiryazevskaya,9,6.5,15,41,2,north,74,1,opened,40,2,0,Usual
757,162,brick,Tagansko-Krasnopresenskaya,13,10,26,53,3,southeast,90,3,opened,30,2,0,Usual
758,212,monolit,Tagansko-Krasnopresenskaya,17,9,5,70,8,northwest,119,1,underground,61,2,0,Usual
759,190,monolit,Tagansko-Krasnopresenskaya,10,9,23,46,2,northwest,72,3,opened,65,2,0,Usual
760,120,block,Lublinskaya,14,12,19,52,1,southeast,80,3,opened,31,2,0,Usual
761,94,block,Kalininskaya,9,12,0,38,5,,,3,underground,24,1,0,Usual
762,145,block,Tagansko-Krasnopresenskaya,11,9,11,43,3,northwest,73,1,closed,57,2,0,Usual
763,73,brick,Zamoskvoreckaya,6,7.5,,34,0,northwest,53,2,closed,67,1,1,Usual
764,90,panel,Tagansko-Krasnopresenskaya,7,13.5,22,40,8,southeast,60,1,closed,77,1,0,Usual
765,79,brick,Zamoskvoreckaya,5,12.5,14,35,8,northwest,54,1,opened,46,1,1,Usual
766,82,block,Kalugsko-Rigskaya,6,13.5,2,40,8,north,61,1,underground,79,1,0,Usual
767,140,panel,Kalininskaya,12,12,5,53,4,east,83,2,opened,63,2,0,Usual
768,105,panel,Zamoskvoreckaya,10,14.5,8,45,2,,77,1,underground,81,2,0,Usual
769,97,monolit,Lublinskaya,5,6.5,17,43,8,southeast,56,1,opened,62,1,0,Usual
770,280,block,Lublinskaya,16,12.7,19,66,0,southeast,145,2,opened,59,3,0,Usual
771,92,monolit,Arbato-Pokrovskaya,6,11,28,41,1,east,59,1,underground,47,1,0,Usual
772,80,,Tagansko-Krasnopresenskaya,7,13.5,1,38,7,southeast,58,1,underground,54,1,0,Usual
773,110,block,Kalugsko-Rigskaya,7,13.5,21,45,4,north,65,2,underground,55,1,0,Usual
774,160,panel,Tagansko-Krasnopresenskaya,12,10,24,52,7,southeast,98,3,underground,56,2,0,Usual
775,120,block,Tagansko-Krasnopresenskaya,10,13.5,6,45,0,southeast,77,2,closed,38,2,0,Usual
776,165,block,Lublinskaya,12,6.5,20,54,6,,100,2,opened,33,2,0,Usual
777,,brick,Zamoskvoreckaya,16,14.5,8,65,9,northwest,111,1,closed,59,1,1,Usual
778,96,block,Kalugsko-Rigskaya,6,15.5,23,45,7,north,60,3,underground,54,1,0,Usual
779,75,panel,Zamoskvoreckaya,7,14.5,10,45,6,northwest,65,2,closed,51,1,1,Usual
780,125,panel,Kalininskaya,8,12,5,54,0,east,90,1,underground,48,2,0,Usual
781,125,panel,Kalininskaya,10,12,6,47,0,east,80,1,closed,55,2,0,Usual
782,87,block,Kalugsko-Rigskaya,9,15.5,25,45,0,north,64,3,underground,68,1,0,Usual
783,115,block,Kalugsko-Rigskaya,11,12,,45,4,north,76,1,closed,34,2,0,Usual
784,200,brick,Zamoskvoreckaya,21,9,19,66,9,northwest,100,2,underground,60,2,0,Usual
785,115,block,Lublinskaya,12,12.7,16,53,0,southeast,84,3,opened,56,2,0,Usual
786,120,block,Tagansko-Krasnopresenskaya,6,7,26,46,7,northwest,64,2,opened,77,1,0,Usual
787,107,block,Kalugsko-Rigskaya,9,15.5,21,44,6,north,64,1,opened,78,1,0,Usual
788,112,block,Kalininskaya,6,3.5,25,39,6,east,60,2,opened,71,1,0,Usual
789,94,block,Kalugsko-Rigskaya,6,15.5,28,44,2,north,60,3,opened,50,1,0,Usual
790,115,panel,Kalugsko-Rigskaya,7,13.5,19,45,5,north,64,3,underground,58,1,0,Usual
791,110,block,Tagansko-Krasnopresenskaya,10,11.5,22,45,4,southeast,66,2,opened,60,1,0,Usual
792,,brick,Tagansko-Krasnopresenskaya,9,11.5,28,53,0,southeast,75,2,closed,29,1,1,Usual
793,77,block,Kalininskaya,6,12,12,43,4,east,,2,opened,39,1,1,Usual
794,96,brick,Serpuhovsko-timiryazevskaya,7,12.5,24,45,5,north,65,1,closed,81,1,0,Usual
795,118,block,Tagansko-Krasnopresenskaya,,13.5,16,46,2,southeast,78,2,opened,61,1,0,Usual
796,95,panel,Zamoskvoreckaya,10,14.5,3,44,4,northwest,66,1,opened,34,1,0,Usual
797,123,block,Serpuhovsko-timiryazevskaya,10,17,20,45,0,north,77,3,underground,65,2,0,Usual
798,110,monolit,Arbato-Pokrovskaya,6,12,26,40,0,east,70,1,opened,71,1,0,Usual
799,162,monolit,Zamoskvoreckaya,10,10.5,26,61,1,northwest,90,2,opened,53,2,0,Usual
800,85,panel,Tagansko-Krasnopresenskaya,,10,,45,4,southeast,58,1,underground,81,1,0,Usual
801,113,panel,Tagansko-Krasnopresenskaya,9,6,27,50,0,,70,2,closed,77,1,0,Usual
802,125,brick,Lublinskaya,13,12,2,45,2,southeast,80,1,opened,64,2,0,Usual
803,78,panel,Kalininskaya,6,12,,35,4,east,52,1,opened,78,1,1,Usual
804,109,panel,Kalugsko-Rigskaya,10,13.5,28,45,0,north,75,1,closed,39,1,0,Usual
805,230,brick,Tagansko-Krasnopresenskaya,17,11.5,24,52,5,southeast,110,1,opened,82,2,0,Usual
806,85,panel,Zamoskvoreckaya,6,10.5,4,42,0,northwest,59,3,underground,35,1,0,Usual
807,125,block,Tagansko-Krasnopresenskaya,10,13.5,5,45,6,southeast,76,3,closed,62,2,0,Usual
808,130,panel,Kalininskaya,10,12,14,41,5,east,73,1,closed,65,2,0,Usual
809,80,block,Lublinskaya,6,7,23,38,6,southeast,58,2,closed,30,1,0,Usual
810,200,panel,Zamoskvoreckaya,10,9,22,73,7,northwest,102,2,closed,49,2,0,Usual
811,73,block,Lublinskaya,6,12,17,34,0,southeast,51,3,closed,68,1,1,Usual
812,94,block,Serpuhovsko-timiryazevskaya,6,12.5,26,44,8,north,61,3,closed,44,1,0,Usual
813,134,brick,Arbato-Pokrovskaya,8,12,22,52,1,east,84,3,closed,62,2,0,Usual
814,140,block,Serpuhovsko-timiryazevskaya,10,12.5,15,44,3,north,76,2,opened,46,2,0,Usual
815,108,block,Kalininskaya,9,12,25,44,2,east,66,2,opened,41,1,0,Usual
816,94,block,Serpuhovsko-timiryazevskaya,7,17,,45,0,north,65,2,opened,48,1,0,Usual
817,130,monolit,Kalininskaya,5,3.5,19,40,0,east,56,1,underground,79,1,0,Usual
818,92,block,Tagansko-Krasnopresenskaya,9,11.5,27,,0,southeast,66,2,underground,66,1,0,Usual
819,155,panel,Lublinskaya,11,12.7,16,47,8,southeast,85,2,closed,59,2,0,Usual
820,108,block,Lublinskaya,8,13,7,48,7,southeast,81,3,closed,59,2,0,Usual
821,108,block,Tagansko-Krasnopresenskaya,7,17,26,43,8,northwest,,2,closed,37,1,0,Usual
822,135,,Zamoskvoreckaya,8,10.5,22,50,5,,,2,underground,34,1,0,Usual
823,135,monolit,Zamoskvoreckaya,8,10.5,9,50,3,northwest,77,2,underground,50,2,0,Usual
824,100,brick,Tagansko-Krasnopresenskaya,5,11.5,22,43,6,southeast,57,3,underground,32,1,0,Usual
